@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 22\nSize of the tree: 43\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,329,17,0,95.086705,4.913295,0,0.89506,0.029703,0.152778,12.957003,45.138413,418.068304,10771.998146,-10353.929842,1.20829,31.132943,-29.924653,363.270647,1.049915,86.892654,0.966942,234,0,0,1,104,0.033058,8,1,0.966942,0.983193,0.947563,0.984206,0.992881,0.950867,0.011233,0.988767,0.049133,0.954278,0.950867,0.951535,0.91998,0.976224,0.93678,0.876593,0.950867,0.025,0.001,0.03125,0,31.25,0,22254,118910,30850,96.531792,27.817919,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,330,15,0,95.652174,4.347826,0,0.9028,0.025077,0.138811,10.964959,41.142164,413.465974,6480.752943,-6067.286969,1.198452,18.784791,-17.586339,365.802212,1.060296,88.472144,0.995868,241,0.058252,6,0.941748,97,0.004132,1,0.975709,0.995868,0.985685,0.951458,0.979339,0.983107,0.956522,0.046198,0.953802,0.043478,0.957328,0.956522,0.955554,0.925598,0.974664,0.959581,0.890418,0.956522,0.028,0,0,0,0,0,22698,118995,30765,97.971014,28.405797,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
car_v3-weka.filters.unsupervised.attribute.Remove-R1,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,331,14,0,95.942029,4.057971,0,0.911858,0.025663,0.135791,11.211809,40.200557,415.901949,2204.179347,-1788.277398,1.205513,6.388926,-5.183413,367.870309,1.066291,88.451211,0.975207,236,0.019417,2,0.980583,101,0.024793,6,0.991597,0.975207,0.983333,0.945601,0.991094,0.993817,0.95942,0.02134,0.97866,0.04058,0.960732,0.95942,0.959156,0.92819,0.987891,0.965484,0.890076,0.95942,0.027,0.001,0.015625,0.015625,15.625,15.625,22254,118995,30765,98.26087,28.188406,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,332,14,0,95.953757,4.046243,0,0.912587,0.023081,0.136216,10.068279,40.245167,418.068304,6480.234674,-6062.16637,1.20829,18.729002,-17.520712,377.672433,1.091539,90.337495,0.975207,236,0.028846,3,0.971154,101,0.024793,6,0.987448,0.975207,0.981289,0.938837,0.984504,0.988907,0.959538,0.027151,0.972849,0.040462,0.960496,0.959538,0.959735,0.924088,0.978448,0.95488,0.92622,0.959538,0.031,0,0.03125,0,31.25,0,24030,118910,30850,97.109827,26.517341,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,329,17,0,95.086705,4.913295,0,0.893251,0.026229,0.151037,11.441434,44.62408,418.068304,10767.200518,-10349.132214,1.20829,31.119077,-29.910787,358.140632,1.035089,85.665579,0.979339,237,0.019231,2,0.980769,102,0.020661,5,0.991632,0.979339,0.985447,0.952475,0.996305,0.99785,0.950867,0.02302,0.97698,0.049133,0.951132,0.950867,0.94982,0.920509,0.979633,0.936263,0.851275,0.950867,0.037,0,0.046875,0,46.875,0,24918,118910,30850,97.109827,27.528902,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,337,9,0,97.398844,2.601156,0,0.942745,0.017248,0.112246,7.523777,33.163365,418.068304,3250.252286,-2832.183982,1.20829,9.393793,-8.185503,388.415167,1.122587,92.907107,1,242,0.038462,4,0.961538,100,0,0,0.98374,1,0.991803,0.972576,0.994894,0.995683,0.973988,0.028207,0.971793,0.026012,0.975178,0.973988,0.973855,0.95693,0.990855,0.976137,0.940052,0.973988,0.027,0.001,0.03125,0,31.25,0,25362,118910,30850,99.132948,27.528902,'Number of leaves: 51\nSize of the tree: 101\n',101,51,51
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,330,15,0,95.652174,4.347826,0,0.905769,0.027415,0.146411,11.987371,43.394686,413.465974,10767.240074,-10353.7741,1.198452,31.209392,-30.010939,362.519684,1.050782,87.678239,0.975207,236,0.019417,2,0.980583,101,0.024793,6,0.991597,0.975207,0.983333,0.945601,0.980562,0.987339,0.956522,0.02085,0.97915,0.043478,0.958122,0.956522,0.957161,0.924823,0.970792,0.938774,0.891087,0.956522,0.025,0,0.03125,0,31.25,0,22254,118995,30765,96.231884,27.101449,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
car_v3-weka.filters.unsupervised.attribute.Remove-R1,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,328,17,0,95.072464,4.927536,0,0.893775,0.027697,0.152066,12.100174,45.018996,415.901949,9701.212668,-9285.310719,1.205513,28.119457,-26.913944,364.315399,1.055987,87.596464,0.971074,235,0.019417,2,0.980583,101,0.028926,7,0.991561,0.971074,0.981211,0.939119,0.982388,0.987947,0.950725,0.022404,0.977596,0.049275,0.952466,0.950725,0.951344,0.914816,0.973949,0.943343,0.888312,0.950725,0.024,0.001,0.03125,0,31.25,0,22698,118995,30765,97.101449,27.681159,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,328,18,0,94.797688,5.202312,0,0.886883,0.028881,0.150783,12.598547,44.54914,418.068304,10765.142352,-10347.074047,1.20829,31.113128,-29.904838,362.673278,1.048189,86.749767,0.979339,237,0.028846,3,0.971154,101,0.020661,5,0.9875,0.979339,0.983402,0.945398,0.985478,0.990557,0.947977,0.029049,0.970951,0.052023,0.949492,0.947977,0.947516,0.914252,0.977116,0.94274,0.852352,0.947977,0.026,0.001,0.03125,0,31.25,0,23586,118910,30850,96.820809,26.950867,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,322,24,0,93.063584,6.936416,0,0.853247,0.0398,0.175974,17.361645,51.991789,418.068304,7591.383447,-7173.315143,1.20829,21.940415,-20.732125,343.470763,0.99269,82.156614,0.950413,230,0,0,1,104,0.049587,12,1,0.950413,0.974576,0.92309,0.986014,0.993852,0.930636,0.01631,0.98369,0.069364,0.937237,0.930636,0.931337,0.886907,0.974417,0.926722,0.821291,0.930636,0.024,0,0.03125,0,31.25,0,20478,118910,30850,96.531792,29.407514,'Number of leaves: 40\nSize of the tree: 79\n',79,40,40
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,334,12,0,96.531792,3.468208,0,0.924712,0.020018,0.12457,8.7322,36.804286,418.068304,5398.691267,-4980.622963,1.20829,15.603154,-14.394864,380.044494,1.098394,90.904881,0.991736,240,0.009615,1,0.990385,103,0.008264,2,0.995851,0.991736,0.993789,0.979458,0.992212,0.994295,0.965318,0.011584,0.988416,0.034682,0.967425,0.965318,0.966011,0.951048,0.987452,0.967892,0.894022,0.965318,0.024,0,0.03125,0,31.25,0,23586,118910,30850,97.976879,27.16763,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,332,13,0,96.231884,3.768116,0,0.917605,0.022577,0.129834,9.872025,38.481555,413.465974,4336.710986,-3923.245011,1.198452,12.570177,-11.371725,371.92094,1.078032,89.952007,0.975207,236,0.029126,3,0.970874,100,0.024793,6,0.987448,0.975207,0.981289,0.938431,0.992257,0.996561,0.962319,0.028758,0.971242,0.037681,0.964625,0.962319,0.962003,0.927126,0.987242,0.972454,0.929681,0.962319,0.025,0,0.03125,0,31.25,0,24030,118995,30765,97.681159,26.449275,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
car_v3-weka.filters.unsupervised.attribute.Remove-R1,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,325,20,0,94.202899,5.797101,0,0.873696,0.031875,0.165796,13.925479,49.08346,415.901949,13989.790488,-13573.888539,1.205513,40.550117,-39.344604,359.415583,1.041784,86.418346,0.975207,236,0.058252,6,0.941748,97,0.024793,6,0.975207,0.975207,0.975207,0.916954,0.960323,0.970291,0.942029,0.047443,0.952557,0.057971,0.945177,0.942029,0.942629,0.894114,0.955383,0.928903,0.889228,0.942029,0.021,0.001,0.015625,0,15.625,0,22698,118995,30765,96.231884,27.318841,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,330,16,0,95.375723,4.624277,0,0.89971,0.025735,0.143849,11.226304,42.500489,418.068304,8624.860382,-8206.792078,1.20829,24.927342,-23.719052,366.356838,1.058835,87.630857,0.975207,236,0.019231,2,0.980769,102,0.024793,6,0.991597,0.975207,0.983333,0.945956,0.984385,0.988792,0.953757,0.023622,0.976378,0.046243,0.956326,0.953757,0.953625,0.92158,0.976304,0.954326,0.882526,0.953757,0.022,0.001,0.015625,0,15.625,0,24030,118910,30850,97.109827,27.16763,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,335,11,0,96.820809,3.179191,0,0.93078,0.017151,0.120707,7.481609,35.663063,418.068304,7532.736722,-7114.668418,1.20829,21.770915,-20.562625,385.486578,1.114123,92.206602,0.987603,239,0.028846,3,0.971154,101,0.012397,3,0.987603,0.987603,0.987603,0.958757,0.984822,0.987212,0.968208,0.023963,0.976037,0.031792,0.968984,0.968208,0.968403,0.943865,0.978067,0.962174,0.927889,0.968208,0.02,0,0.015625,0,15.625,0,27138,118910,30850,97.687861,25.578035,'Number of leaves: 55\nSize of the tree: 109\n',109,55,55
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,320,26,0,92.485549,7.514451,0,0.833546,0.037761,0.182509,16.472044,53.922568,418.068304,16145.98466,-15727.916356,1.20829,46.664696,-45.456406,332.352109,0.960555,79.497084,0.987603,239,0.057692,6,0.942308,98,0.012397,3,0.97551,0.987603,0.98152,0.937825,0.990563,0.993529,0.924855,0.051932,0.948068,0.075145,0.921491,0.924855,0.922572,0.881257,0.966917,0.91288,0.762938,0.924855,0.021,0,0.015625,0,15.625,0,24918,118910,30850,95.375723,27.095376,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,324,21,0,93.913043,6.086957,0,0.869605,0.032058,0.165302,14.005368,48.937366,415.901949,9713.971927,-9298.069978,1.205513,28.15644,-26.950927,358.770215,1.039914,86.263172,0.966942,234,0.019417,2,0.980583,101,0.033058,8,0.991525,0.966942,0.979079,0.932712,0.981666,0.98959,0.93913,0.0236,0.9764,0.06087,0.945361,0.93913,0.940888,0.900123,0.975277,0.942597,0.861812,0.93913,0.018,0,0.015625,0,15.625,0,22254,118995,30765,96.521739,26.521739,'Number of leaves: 44\nSize of the tree: 87\n',87,44,44
car_v3-weka.filters.unsupervised.attribute.Remove-R1,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,332,13,0,96.231884,3.768116,0,0.918333,0.022883,0.132628,10.005606,39.309734,413.465974,5408.191355,-4994.72538,1.198452,15.675917,-14.477465,373.867561,1.083674,90.422812,0.975207,236,0.019417,2,0.980583,101,0.024793,6,0.991597,0.975207,0.983333,0.945601,0.984875,0.98932,0.962319,0.019904,0.980096,0.037681,0.963396,0.962319,0.962688,0.931306,0.979367,0.960004,0.912078,0.962319,0.019,0.002,0,0,0,0,23586,118995,30765,97.681159,27.681159,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,327,19,0,94.508671,5.491329,0,0.878735,0.02879,0.160051,12.558723,47.287389,418.068304,15055.587861,-14637.519557,1.20829,43.51326,-42.30497,358.751146,1.036853,85.811611,0.979339,237,0.067308,7,0.932692,97,0.020661,5,0.971311,0.979339,0.975309,0.917147,0.965671,0.973936,0.945087,0.05487,0.94513,0.054913,0.94459,0.945087,0.943838,0.89683,0.957345,0.926849,0.857442,0.945087,0.019,0.001,0.015625,0,15.625,0,25362,118910,30850,95.375723,25.939306,'Number of leaves: 51\nSize of the tree: 101\n',101,51,51
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,327,19,0,94.508671,5.491329,0,0.882521,0.029451,0.162124,12.846939,47.899633,418.068304,13991.551388,-13573.483084,1.20829,40.43801,-39.22972,363.165644,1.049612,86.867538,0.971074,235,0.028846,3,0.971154,101,0.028926,7,0.987395,0.971074,0.979167,0.932352,0.979557,0.986304,0.945087,0.026331,0.973669,0.054913,0.950982,0.945087,0.946559,0.90769,0.968365,0.934045,0.862265,0.945087,0.018,0.001,0.03125,0,31.25,0,24474,118910,30850,95.375723,26.300578,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,335,11,0,96.820809,3.179191,0,0.930956,0.02055,0.117526,8.964313,34.723321,418.068304,6464.659029,-6046.590725,1.20829,18.683986,-17.475696,385.954412,1.115475,92.318506,0.983471,238,0.019231,2,0.980769,102,0.016529,4,0.991667,0.983471,0.987552,0.959072,0.98361,0.98852,0.968208,0.019485,0.980515,0.031792,0.968919,0.968208,0.968418,0.943718,0.980466,0.962685,0.933658,0.968208,0.015,0,0.015625,0,15.625,0,23586,118910,30850,97.976879,28.034682,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,331,14,0,95.942029,4.057971,0,0.912847,0.022016,0.135441,9.618416,40.097149,415.901949,6475.797307,-6059.895358,1.205513,18.770427,-17.564914,375.684215,1.08894,90.329996,0.971074,235,0,0,1,103,0.028926,7,1,0.971074,0.985325,0.953561,0.990632,0.995541,0.95942,0.009376,0.990624,0.04058,0.961788,0.95942,0.95991,0.931838,0.985475,0.95934,0.909641,0.95942,0.015,0,0.015625,0,15.625,0,24474,118995,30765,97.681159,26.304348,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
car_v3-weka.filters.unsupervised.attribute.Remove-R1,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,324,21,0,93.913043,6.086957,0,0.866901,0.033984,0.164953,14.859835,48.890539,413.465974,10786.661206,-10373.195232,1.198452,31.265685,-30.067233,345.700123,1.002029,83.610296,0.979339,237,0.019417,2,0.980583,101,0.020661,5,0.991632,0.979339,0.985447,0.95216,0.984895,0.989348,0.93913,0.025128,0.974872,0.06087,0.939621,0.93913,0.938156,0.906651,0.970411,0.926138,0.799026,0.93913,0.017,0,0.015625,0,15.625,0,20922,118995,30765,95.652174,27.608696,'Number of leaves: 41\nSize of the tree: 81\n',81,41,41
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,329,17,0,95.086705,4.913295,0,0.89195,0.025731,0.140482,11.224577,41.505607,418.068304,7549.193746,-7131.125442,1.20829,21.818479,-20.610189,367.974595,1.06351,88.017817,0.979339,237,0.057692,6,0.942308,98,0.020661,5,0.975309,0.979339,0.97732,0.924202,0.980173,0.984761,0.950867,0.048041,0.951959,0.049133,0.951469,0.950867,0.950481,0.907007,0.977086,0.964758,0.89154,0.950867,0.022,0,0.03125,0,31.25,0,24474,118910,30850,97.687861,27.239884,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,324,22,0,93.641618,6.358382,0,0.86041,0.034178,0.172104,14.909263,50.848453,418.068304,16138.02396,-15719.955656,1.20829,46.641688,-45.433398,354.485336,1.024524,84.791249,0.983471,238,0.057692,6,0.942308,98,0.016529,4,0.97541,0.983471,0.979424,0.930972,0.962552,0.971602,0.936416,0.048614,0.951386,0.063584,0.935668,0.936416,0.935282,0.892741,0.952366,0.912767,0.828858,0.936416,0.013,0.001,0.015625,0,15.625,0,24030,118910,30850,95.375723,26.950867,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,330,16,0,95.375723,4.624277,0,0.897741,0.022793,0.12853,9.942861,37.974441,418.068304,5402.797297,-4984.728992,1.20829,15.615021,-14.406731,375.070856,1.08402,89.71521,0.987603,239,0.067308,7,0.932692,97,0.012397,3,0.971545,0.987603,0.979508,0.93086,0.997854,0.998795,0.953757,0.052379,0.947621,0.046243,0.954539,0.953757,0.953338,0.913169,0.989539,0.974747,0.904328,0.953757,0.014,0.001,0.015625,0,15.625,0,24474,118910,30850,97.687861,26.734104,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,335,10,0,97.101449,2.898551,0,0.937106,0.01592,0.112913,6.960965,33.466191,413.465974,4320.43073,-3906.964756,1.198452,12.522988,-11.324536,383.839537,1.112578,92.834613,0.983471,238,0,0,1,103,0.016529,4,1,0.983471,0.991667,0.972988,0.996108,0.997918,0.971014,0.00617,0.99383,0.028986,0.973176,0.971014,0.971506,0.954202,0.990985,0.974054,0.925546,0.971014,0.014,0.001,0.015625,0,15.625,0,24918,118995,30765,97.971014,26.376812,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50
car_v3-weka.filters.unsupervised.attribute.Remove-R1,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,320,25,0,92.753623,7.246377,0,0.844835,0.039872,0.183961,17.419298,54.461247,415.901949,14015.835375,-13599.933426,1.205513,40.62561,-39.420097,340.564865,0.987145,81.885854,0.954545,231,0.029126,3,0.970874,100,0.045455,11,0.987179,0.954545,0.970588,0.906558,0.972759,0.98281,0.927536,0.034251,0.965749,0.072464,0.931258,0.927536,0.928575,0.873843,0.963626,0.920532,0.835138,0.927536,0.015,0.001,0.015625,0,15.625,0,23142,118995,30765,94.782609,28.26087,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,332,14,0,95.953757,4.046243,0,0.912826,0.021837,0.136294,9.525545,40.268115,418.068304,8615.320048,-8197.251744,1.20829,24.899769,-23.691479,377.681747,1.091566,90.339723,0.983471,238,0.019231,2,0.980769,102,0.016529,4,0.991667,0.983471,0.987552,0.959072,0.98667,0.989923,0.959538,0.017717,0.982283,0.040462,0.963832,0.959538,0.960732,0.935847,0.97871,0.953191,0.89608,0.959538,0.012,0,0.015625,0,15.625,0,24918,118910,30850,97.398844,26.517341,'Number of leaves: 50\nSize of the tree: 99\n',99,50,50
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,333,13,0,96.242775,3.757225,0,0.918102,0.018081,0.119317,7.887196,35.252475,418.068304,4322.864992,-3904.796688,1.20829,12.493829,-11.28554,388.3176,1.122305,92.883769,0.987603,239,0.028846,3,0.971154,101,0.012397,3,0.987603,0.987603,0.987603,0.958757,0.992093,0.994152,0.962428,0.025618,0.974382,0.037572,0.962406,0.962428,0.962358,0.936427,0.988824,0.975614,0.912828,0.962428,0.009,0,0.015625,0,15.625,0,24474,118910,30850,98.265896,26.083815,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,331,15,0,95.66474,4.33526,0,0.904779,0.024495,0.139187,10.685045,41.122825,418.068304,9688.038715,-9269.97041,1.20829,28.000112,-26.791822,375.085733,1.084063,89.718768,0.983471,238,0.048077,5,0.951923,99,0.016529,4,0.979424,0.983471,0.981443,0.937988,0.97022,0.976834,0.956647,0.04047,0.95953,0.043353,0.957705,0.956647,0.956131,0.920082,0.966811,0.949378,0.90348,0.956647,0.008,0.001,0,0.015625,0,15.625,23142,118910,30850,96.820809,26.445087,'Number of leaves: 46\nSize of the tree: 91\n',91,46,46
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,332,13,0,96.231884,3.768116,0,0.917452,0.022331,0.135583,9.764614,40.185314,413.465974,10754.39006,-10340.924086,1.198452,31.172145,-29.973693,364.057659,1.05524,88.05021,0.991736,240,0,0,1,103,0.008264,2,1,0.991736,0.995851,0.986329,0.995266,0.997533,0.962319,0.007949,0.992051,0.037681,0.966083,0.962319,0.96104,0.949998,0.982886,0.958236,0.860419,0.962319,0.008,0.001,0,0,0,0,24474,118995,30765,97.101449,26.884058,'Number of leaves: 49\nSize of the tree: 97\n',97,49,49
car_v3-weka.filters.unsupervised.attribute.Remove-R1,7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,331,14,0,95.942029,4.057971,0,0.911453,0.024632,0.139583,10.761251,41.323209,415.901949,5414.446494,-4998.544545,1.205513,15.694048,-14.488535,370.311262,1.073366,89.038116,0.983471,238,0.029126,3,0.970874,100,0.016529,4,0.987552,0.983471,0.985507,0.951714,0.983551,0.986444,0.95942,0.026653,0.973347,0.04058,0.960833,0.95942,0.959921,0.93017,0.978027,0.956827,0.91335,0.95942,0.009,0,0,0,0,0,24030,118995,30765,97.391304,26.594203,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,331,15,0,95.66474,4.33526,0,0.907275,0.025183,0.136205,10.985281,40.24207,418.068304,5408.682884,-4990.61458,1.20829,15.632031,-14.423742,375.557855,1.085427,89.831698,0.966942,234,0.019231,2,0.980769,102,0.033058,8,0.991525,0.966942,0.979079,0.933143,0.988616,0.994168,0.956647,0.020678,0.979322,0.043353,0.960854,0.956647,0.957748,0.920668,0.987734,0.967125,0.908074,0.956647,0.01,0,0,0,0,0,22698,118910,30850,97.976879,27.528902,'Number of leaves: 45\nSize of the tree: 89\n',89,45,45
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,334,12,0,96.531792,3.468208,0,0.924631,0.022504,0.129335,9.816486,38.212193,418.068304,8612.138344,-8194.07004,1.20829,24.890573,-23.682283,378.015683,1.092531,90.419599,0.987603,239,0.019231,2,0.980769,102,0.012397,3,0.991701,0.987603,0.989648,0.965748,0.984206,0.988813,0.965318,0.01816,0.98184,0.034682,0.96698,0.965318,0.965606,0.944521,0.977602,0.953158,0.899613,0.965318,0.01,0,0,0,0,0,23586,118910,30850,97.398844,27.456647,'Number of leaves: 47\nSize of the tree: 93\n',93,47,47
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1382,346,325,21,0,93.930636,6.069364,0,0.870278,0.033807,0.167166,14.747066,49.38953,418.068304,11853.495657,-11435.427353,1.20829,34.258658,-33.050368,357.878414,1.034331,85.602857,0.954545,231,0.038462,4,0.961538,100,0.045455,11,0.982979,0.954545,0.968553,0.899838,0.968949,0.978065,0.939306,0.038849,0.961151,0.060694,0.942912,0.939306,0.940499,0.883647,0.96,0.926894,0.906426,0.939306,0.01,0.001,0,0,0,0,24030,118910,30850,95.953757,27.312139,'Number of leaves: 48\nSize of the tree: 95\n',95,48,48
car_v3-weka.filters.unsupervised.attribute.Remove-R1,8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20201126.1452,1383,345,324,21,0,93.913043,6.086957,0,0.86884,0.033637,0.168126,14.70813,49.830952,413.465974,11858.012624,-11444.54665,1.198452,34.371051,-33.172599,350.495806,1.01593,84.770169,0.975207,236,0.019417,2,0.980583,101,0.024793,6,0.991597,0.975207,0.983333,0.945601,0.988406,0.992824,0.93913,0.021531,0.978469,0.06087,0.943848,0.93913,0.940706,0.906274,0.973268,0.93081,0.825752,0.93913,0.009,0,0,0,0,0,21366,118995,30765,95.652174,26.73913,'Number of leaves: 42\nSize of the tree: 83\n',83,42,42
